OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1107831,04092030396,Cue Burger (WCID #655),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 943-7074,2019/02/15 00:00:00+00,Mobile Food Units,16971,-78.64171063,35.75324624,M
1107832,04092110511,PLEASANT GROVE CHURCH ROAD ELEMENTARY CAFETERIA,3605 PLEASANT GROVE CHURCH RD ,,CARY,NC,27560,(919) 694-8770 ext. 22843,2016/07/28 00:00:00+00,Public School Lunchrooms,18080,-78.82078848,35.88684252,M
1107833,04092015239,Sunny's Diner,8710-104 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 787-7715,2008/09/25 00:00:00+00,Restaurant,16972,-78.74503936,35.88736454,M
1107834,04092018426,Iris Coffee Lab,725 TUCKER ST ,,RALEIGH,NC,27603,(919) 441-7489,2020/08/31 00:00:00+00,Restaurant,16993,-78.65073172,35.78632213,M
1107835,04092018027,Starbucks #49535,3460 Kildaire Farm RD ,,CARY,NC,27518,,2019/01/15 00:00:00+00,Restaurant,18085,-78.7954098,35.70489163,M
1107836,04092014826,Jimmy John's #791,1904-103 NW Maynard RD ,,CARY,NC,27513,(919) 462-6252,2007/03/12 00:00:00+00,Restaurant,16999,-78.79592213,35.79878903,M
1107837,04092021783,DOAK FIELD CONCESSIONS STAND 3RD BASE,1081 VARSITY  DR ,,RALEIGH,NC,27695,(919) 513-7143,2014/02/20 00:00:00+00,Food Stand,18089,-78.67872874,35.78448278,M
1107838,04092015054,Subway #30443,9800 Holly Springs RD ,,HOLLY SPRINGS,NC,27540,(919) 387-4818,2008/01/15 00:00:00+00,Restaurant,18090,-78.79913769,35.66712746,M
1107839,04092018154,Wegmans #108 - Main Kitchen,1200 WAKE TOWNE DR,,RALEIGH,NC,27609,(984) 960-5600,2019/08/23 00:00:00+00,Restaurant,18102,-78.62082753,35.82131925,M
1107840,04092017944,Chipotle #3212,11700 Retail DR ,,WAKE FOREST,NC,27587,(919) 562-0004,2018/08/22 00:00:00+00,Restaurant,18104,-78.5434927,35.96629568,M
1107841,04092017815,Pastries N Chaat,2711 NC Hwy 55 ,,Cary,NC,27519,(919) 367-6852,2018/03/09 00:00:00+00,Restaurant,17003,-78.87131578,35.78460717,M
1107842,04092030317,MOONRUNNERS SALOON (WCID #577),7237 BLANEY BLUFFS LN ,,RALEIGH,NC,27606,(919) 662-5119,2016/11/15 00:00:00+00,Mobile Food Units,18106,-78.71942174,35.69622461,M
1107843,04092021510,Harris Teeter #330 Meat/Seafood,1151 Tryon Village  DR ,,CARY,NC,27518,(919) 233-3476,2008/02/21 00:00:00+00,Food Stand,18124,-78.74322582,35.74716614,M
1107844,04092110505,SCOTTS RIDGE ELEMENTARY CAFETERIA,6601 APEX BARBEQUE RD ,,APEX,NC,27502,(919) 694-0300 ext. 20084,2015/07/31 00:00:00+00,Public School Lunchrooms,17057,0,0,U
1107845,04092017259,STARBUCKS # 26652,212 HINTON OAKS BLVD ,,KNIGHTDALE,NC,27545,(919) 801-5181,2016/07/19 00:00:00+00,Restaurant,18126,-78.512594,35.79763536,M
1107846,04092017341,FOX AND HOUND #65077,4158  MAIN @ NORTH HILLS ST,SUITE 111,RALEIGH,NC,27609,(919) 781-4496,2016/10/18 00:00:00+00,Restaurant,17103,0,0,U
1107847,04092017874,Jasmin & Olivz,6679 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 803-2229,2018/07/06 00:00:00+00,Restaurant,18139,-78.62444941,35.87396756,M
1107848,04092018338,The Optimist,1000-109 Brookside DR ,,RALEIGH,NC,27604,(919) 896-8988,2020/03/19 00:00:00+00,Restaurant,17223,-78.62506199,35.79200622,M
1107849,04092021905,FOOD LION #649 PRODUCE,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603,(919) 755-3856,2015/10/29 00:00:00+00,Food Stand,18145,-78.68034061,35.74405959,M
1107850,04092016057,JACK'S SEAFOOD,5416 ROCK QUARRY RD ,STE 103,RALEIGH,NC,27610,(919) 329-8125,2011/12/06 00:00:00+00,Restaurant,18146,-78.56009996,35.73196045,M
1107851,04092015755,FIESTA MEXICANA #6,428 VILLAGE PARK DR ,,HOLLY SPRINGS,NC,27540,(919) 346-1330,2011/06/17 00:00:00+00,Restaurant,17236,0,0,U
1107852,04092017103,CHICK-FIL-A #792,6701 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-5373,(919) 845-4556,2015/12/07 00:00:00+00,Restaurant,18147,-78.62404244,35.87534331,M
1107853,04092017608,MARISCOS NAYARIT,3351 CYPRESS PLANTATION TRL ,,RALEIGH,NC,27616,(919) 977-0168,2017/05/23 00:00:00+00,Restaurant,18158,-78.58237548,35.87315637,M
1107854,04092110538,Wiley Elementary School Cafe,301 ST MARYS ST,,RALEIGH,NC,27605-1731,(919) 856-7723,2020/01/27 00:00:00+00,Public School Lunchrooms,18163,-78.65174724,35.78471702,M
1107855,04092025181,Tastefully Served @ TKA,2161 S Wilmington ST ,,RALEIGH,NC,27615,(919) 760-5134,2018/05/11 00:00:00+00,Food Stand,17241,-78.64171063,35.75324624,M
1107856,04092018375,VERANDAH,301 S ACADEMY ST ,,CARY,NC,27511,(919) 670-5000,2020/06/05 00:00:00+00,Restaurant,18167,-78.78084157,35.78484167,M
1107857,04092018298,Dunkin' #358815,208 MATTHEWS DR ,,HOLLY SPRINGS,NC,27540,,2020/01/21 00:00:00+00,Restaurant,17330,-78.79581434,35.66536445,M
1107858,04092014580,Subway #37200,138 SHENSTONE BLVD ,,GARNER,NC,27529,(919) 329-6281,2006/04/21 00:00:00+00,Restaurant,18173,-78.58054205,35.69110315,M
1107859,04092015299,SPRING KITCHEN,10110 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 462-1388,2008/12/05 00:00:00+00,Restaurant,18175,-78.90107787,35.82060358,M
1107860,04092016184,MURPHY DINING HALL,2200 TRINITY RD ,,RALEIGH,NC,27695,(919) 513-7423,2012/05/15 00:00:00+00,Restaurant,17343,0,0,U
1107861,04092016919,DOMINO'S #4453,4412 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 872-4000,2015/04/23 00:00:00+00,Restaurant,18179,-78.61118826,35.84340583,M
1107862,04092018213,Afghan Kabab,3933 WESTERN BLVD,,RALEIGH,NC,27606,(919) 703-0004,2019/11/01 00:00:00+00,Restaurant,18190,-78.69268901,35.78366523,M
1107863,04092016365,SHEETZ #507,7900 FAYETTEVILLE  RD ,,GARNER,NC,27529,(919) 329-0707,2013/01/30 00:00:00+00,Restaurant,17374,0,0,U
1107864,04092018394,Pho Oxtail,3901 Captial  BLVD ,STE 163,RALEIGH,NC,27604,(919) 307-4008,2020/07/01 00:00:00+00,Restaurant,18191,-78.58517624,35.83498992,M
1107865,04092017214,HIMALAYAN RANGE,910 NE MAYNARD RD ,,CARY,NC,27513,(919) 378-9886,2016/04/13 00:00:00+00,Restaurant,18194,-78.76838489,35.80043169,M
1107866,04092014670,Golden Dragon ,2402-A Hillsborough ST ,,RALEIGH,NC,27607,(919) 834-2626,2006/06/27 00:00:00+00,Restaurant,17387,-78.6671548,35.78757138,M
1107867,04092017617,JERSEY MIKE'S 3157,1009-116 STADIUM DR ,,WAKE FOREST,NC,27587,(919) 277-0623,2017/05/16 00:00:00+00,Restaurant,17417,-78.52993342,35.99015656,M
1107868,04092015361,MELLOW MUSHROOM,2125 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 556-8884,2009/03/24 00:00:00+00,Restaurant,18196,-78.53549582,35.9471019,M
1107869,04092017899,Harris Teeter #311 Starbucks,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018/07/31 00:00:00+00,Restaurant,17422,-78.83877453,35.64061222,M
1107870,04092016574,ZAXBY'S #44901,101 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 762-0432,2013/11/21 00:00:00+00,Restaurant,18217,-78.85029671,35.6590441,M
1107871,04092016949,TAVERNA AGORA,326 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 881-8333,2015/06/08 00:00:00+00,Restaurant,18220,-78.64443499,35.78101375,M
1107872,04092030491,Empire Eats (WCID #783),415 ROYAL ST,,RALEIGH,NC,27607-5457,(919) 582-9470,2020/09/03 00:00:00+00,Mobile Food Units,18225,-78.68760571,35.7936591,M
1107873,04092110492,TORCHLIGHT ACADEMY,3211 BRAMER DR ,,RALEIGH,NC,27604,(919) 850-9960,2010/08/05 00:00:00+00,Public School Lunchrooms,18228,-78.6067276,35.82733064,M
1107874,04092015260,HIBACHI JAPAN,11216 CAPITAL BLVD ,STE 105,WAKE FOREST,NC,27587,(919) 556-8882,2008/10/10 00:00:00+00,Restaurant,18232,-78.53734624,35.9524773,M
1107875,04092016829,BLAZE PIZZA #1062,1024 MARKET CENTER DRIVE,,MORRISVILLE,NC,27560,(919) 465-9590,2014/12/11 00:00:00+00,Restaurant,18238,-78.81800343,35.80772157,M
1107876,04092012037,Woody's Sports Tavern & Grill,8322 CHAPEL HILL RD,,CARY,NC,27513-4051,(919) 380-7737,1997/03/24 00:00:00+00,Restaurant,18242,-78.77617181,35.79224815,M
1107877,04092021912,FOOD LION #1079 PRODUCE,5621 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 981-0402,2015/11/18 00:00:00+00,Food Stand,18252,-78.55796888,35.85459972,M
1107878,04092025281,Harris Teeter #494 Meat/Seafood,1273 NW MAYNARD RD,,CARY,NC,27513,,2019/08/26 00:00:00+00,Food Stand,18253,-78.81193845,35.78534681,M
1107879,04092014556,KFC #J120098,12313 Capital BLVD ,,RALEIGH,NC,27587,(919) 556-9408,2006/04/24 00:00:00+00,Restaurant,17502,-78.53878491,35.98231024,M
1107880,04092030448,NC Burger (WCID #731),10125 DIVISION DR ,,RALEIGH,NC,27603-5664,(919) 614-0959,2019/11/05 00:00:00+00,Mobile Food Units,18256,-78.7114342,35.63398295,M
1107881,04092016833,SUBWAY #3151,311 CROSSROADS BLVD ,,CARY,NC,27518,(919) 851-9594,2014/12/31 00:00:00+00,Restaurant,18257,-78.73871452,35.76064286,M
1107882,04092017558,BURGER KING #8018,313 COLONADES WAY ,,CARY,NC,27511,(919) 233-8681,2017/03/21 00:00:00+00,Restaurant,18272,-78.77901138,35.73967763,M
1107883,04092025305,SOO CAROLINA CHICKEN,1961 High House RD ,,CARY,NC,27519,(919) 436-0529,2020/01/14 00:00:00+00,Food Stand,18277,-78.84865444,35.78921622,M
1107884,04092016005,HIBACHI & CO,708  N JUDD PKY ,,FUQUAY VARINA,NC,27526,(919) 552-8899,2011/09/20 00:00:00+00,Restaurant,17529,-78.77907529,35.59233799,M
1107885,04092017470,HARRIS TEETER #118 STARBUCKS,5277 SUNSET LAKE RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2016/12/02 00:00:00+00,Restaurant,18289,-78.79652372,35.66680054,M
1107886,04092021513,WalMart Supercenter #4499-00 Deli/Bakery,841 E Gannon AVE ,,ZEBULON,NC,27597,(919) 269-2221 ext. 304,2008/02/25 00:00:00+00,Food Stand,18292,-78.29634697,35.83128525,M
1107887,04092018195,The Winchester Pub & Bottle Shop,6146 Falls of Neuse RD ,,RALEIGH,NC,27609,(919) 896-6955,2019/10/14 00:00:00+00,Restaurant,17555,-78.62052805,35.86636362,M
1107888,04092016719,Firehouse Subs #917,1303 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-5328,2014/07/21 00:00:00+00,Restaurant,18297,-78.77762782,35.59227955,M
1107889,04092015653,BRIGS AT TRYON VILLAGE ,1040 TRYON VILLAGE DR ,STE 604,CARY,NC,27518,(919) 859-2151,2010/05/04 00:00:00+00,Restaurant,18303,-78.74469033,35.7463126,M
1107890,04092110466,North Forest Pines Elem. Caf.,11501 Forest Pines DR ,,RALEIGH,NC,27614,(919) 570-2220,2007/07/10 00:00:00+00,Public School Lunchrooms,18305,-78.54699508,35.95343043,M
1107891,04092030489,Walking Crab #2 (WCID #772),10125 DIVISION DR,,RALEIGH,NC,27603,(919) 997-7351,2020/08/05 00:00:00+00,Mobile Food Units,18308,-78.7114342,35.63398295,M
1107892,04092021966,SPEEDWAY #8291,100 BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 557-9480,2016/05/19 00:00:00+00,Food Stand,17569,-78.80112909,35.59923488,M
1107893,04092018237,Aviator Pizzeria & Beer Shop,601 E BROAD ST,,FUQUAY VARINA,NC,27526-1709,(919) 346-8206,2019/11/21 00:00:00+00,Restaurant,18316,-78.79336998,35.59304892,M
1107894,04092018207,NAFKOT ETHIOPIAN RESTAURANT,2109-146 AVENT FERRY RD ,,RALEIGH,NC,27606-2198,(919) 886-8815,2019/10/28 00:00:00+00,Restaurant,17582,-78.67658538,35.77936846,M
1107895,04092017278,WENDYS 6301,790 W Williams ST ,,APEX,NC,27502,(919) 367-9483,2016/08/05 00:00:00+00,Restaurant,18324,-78.86423063,35.73836329,M
1107896,04092300261,CARLIE C'S MEAT,4111 NEW BERN AVE ,,RALEIGH,NC,27610-1372,(919) 250-7876,2013/01/25 00:00:00+00,Meat Market,18326,-78.56526592,35.80114227,M
1107897,04092021731,CARLIE C'S SEAFOOD,4111 NEW BERN AVE ,,RALEIGH,NC,27610-1372,(919) 250-7876,2013/01/25 00:00:00+00,Food Stand,18327,-78.56526592,35.80114227,M
1107898,04092021760,PAPA MURPHY'S NC035,1028 OBERLIN RD ,STE. 226,RALEIGH,NC,27605,(919) 322-0344,2013/10/11 00:00:00+00,Food Stand,18331,-78.65845011,35.79783502,M
1107899,04092016353,BUFFALO BROTHERS,11735  RETAIL DR ,,WAKE FOREST,NC,27587,(919) 570-6004,2013/01/14 00:00:00+00,Restaurant,18335,-78.54322313,35.96793718,M
1107900,04092013595,Goodberry's #12,9870 Leesville RD ,,RALEIGH,NC,27613-7536,(919) 847-0453,2002/05/24 00:00:00+00,Restaurant,17607,-78.72831344,35.90771409,M
1107901,04092016642,SUBWAY #35970,4500 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 773-1993,2014/03/14 00:00:00+00,Restaurant,18337,-78.65858197,35.71894128,M
1107902,04092016906,SMOOTHIE U,2600 FOUNDER DRIVE,,RALEIGH,NC,27695,(919) 513-0809,2015/04/13 00:00:00+00,Restaurant,17620,0,0,U
1107903,04092012135,Arby's Restaurant,1401 N MAIN ST ,,FUQUAY VARINA,NC,27526-9024,(919) 552-8377,1997/10/08 00:00:00+00,Restaurant,18350,-78.77338743,35.59327205,M
1107904,04092018054,Which Wich #770,2808-100 Rogers RD ,,WAKE FOREST,NC,27587,(919) 761-5172,2019/02/08 00:00:00+00,Restaurant,17639,-78.52664419,35.95337257,M
1107905,04092012901,Links Grille At Lochmere,2511 KILDAIRE FARM RD,,CARY,NC,27511-9611,(919) 851-0611,1999/03/29 00:00:00+00,Restaurant,18375,-78.76802116,35.72297677,M
1107906,04092021380,Harris Teeter #69 Deli /Bakery,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,2006/04/21 00:00:00+00,Food Stand,17787,-78.70556784,35.82545067,M
1107907,04092016976,MCDONALDS #28653,1409 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 552-3190,2015/07/14 00:00:00+00,Restaurant,18382,-78.77166576,35.59372894,M
1107908,04092018281,RALEIGH TAP ROOM,2400 JOHN BRANTLEY BLVD ,RDU TERMINAL 2,RALEIGH,NC,27623,(919) 840-4477,2020/01/03 00:00:00+00,Restaurant,17891,0,0,U
1107909,04092018004,Publix 1552 Deli,425 Emissary DR ,,CARY,NC,27519,(919) 388-7201,2018/11/07 00:00:00+00,Restaurant,18390,-78.90353481,35.82487513,M
1107910,04092021379,Harris Teeter #69 Produce,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,2006/04/21 00:00:00+00,Food Stand,17929,-78.70556784,35.82545067,M
1107911,04092015586,WELLS FARGO  CAFE,1100 CORPORATE CENTER DR ,,RALEIGH,NC,27607-5066,(919) 852-7720,2010/03/29 00:00:00+00,Restaurant,18393,-78.73483565,35.800605,M
1107912,04092017295,WENDY'S #6300,1900 LAKE PINE DR ,,APEX,NC,27602,(919) 387-8640,2016/08/25 00:00:00+00,Restaurant,18396,-78.82229737,35.74322253,M
1107913,04092030388,The Spiedie Turtle (WCID #677),2161 S Wilmington ST ,,RALEIGH,NC,27603,(206) 200-9267,2019/01/22 00:00:00+00,Mobile Food Units,17930,-78.64171063,35.75324624,M
1107914,04092011568,Boston Market,1397 KILDAIRE FARM RD ,,CARY,NC,27511-5525,(919) 319-3818,1994/10/06 00:00:00+00,Restaurant,18423,-78.78269904,35.75842047,M
1107915,04092110106,West Cary Middle Sch.Cafeteria,1000 EVANS RD ,,CARY,NC,27513-3111,(919) 460-3528 ext. 21344,1996/08/23 00:00:00+00,Public School Lunchrooms,18427,-78.79252834,35.80255288,M
1107916,04092020035,Circle K #8620,4100 WESTERN Blv ,,RALEIGH,NC,27606-1963,(919) 851-1050,1992/09/17 00:00:00+00,Food Stand,18435,-78.69423692,35.78457615,M
1107917,04092017796,Osteria G,5160 Sunset Lake RD ,,HOLLY SPRINGS,NC,27539,(984) 229-7480,2018/02/16 00:00:00+00,Restaurant,17934,-78.79910505,35.66774596,M
1107918,04092011415,Neomonde Mediterranean,3817 BERYL RD,,RALEIGH,NC,27607-5244,(919) 828-1628,1991/04/23 00:00:00+00,Restaurant,18447,-78.69018874,35.79325102,M
1107919,04092010082,Brigs,8111 CREEDMOOR RD ,,RALEIGH,NC,27613-4389,(919) 870-0994,1991/05/03 00:00:00+00,Restaurant,18469,-78.68248786,35.89850336,M
1107920,04092015059,Jimmy John's #895,8204 Tryon Woods  DR ,Ste 118,RALEIGH,NC,27518,(919) 859-7377,2008/02/20 00:00:00+00,Restaurant,17997,-78.74169613,35.74700826,M
1107921,04092017793,Cold off the Press,416-100 W South ST ,,RALEIGH,NC,27601,(984) 444-9006,2018/01/29 00:00:00+00,Restaurant,18030,-78.64561302,35.7723683,M
1107922,04092017127,HOLIDAY INN EXPRESS BREAKFAST,3618 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 256-2800,2016/01/05 00:00:00+00,Restaurant,18491,-78.57835567,35.7963578,M
1107923,04092017803,Popeye's RDU JV,2400 John Brantley BLVD ,,RALEIGH,NC,27675,,2018/02/27 00:00:00+00,Restaurant,18083,0,0,U
1107924,04092021926,CIRCLE K #2703126,3220 POOLE RD ,,RALEIGH,NC,27610,,2016/01/05 00:00:00+00,Food Stand,18492,-78.58406526,35.77093117,M
1107925,04092016620,TAZZA KITCHEN,432 WOODBURN  RD ,STE 140,RALEIGH,NC,27605,(919) 835-9463,2014/02/14 00:00:00+00,Restaurant,18496,-78.65855965,35.78994083,M
1107926,04092017445,METRO DINER #3002,6325-73 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 578-9053,2016/09/30 00:00:00+00,Restaurant,18100,-78.62102418,35.86869281,M
1107927,04092018030,Randys Pizza,13200 FALLS OF NEUSE RD ,STE 161-163,RALEIGH,NC,27614,(919) 554-1000,2019/01/22 00:00:00+00,Restaurant,18508,-78.55981965,35.9407555,M
1107928,04092021763,SHEETZ #525,10700 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 426-0073,2013/10/18 00:00:00+00,Food Stand,18511,-78.83609523,35.8469155,M
1107929,04092017069,GONZA TACOS & TEQUILA,2100-110 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 268-8965,2015/10/27 00:00:00+00,Restaurant,18143,-78.6631086,35.78642353,M
1107930,04092017997,Applebee's Grill & Bar,501 E Six Forks RD ,,RALEIGH,NC,27609-7889,(919) 856-9030,2018/12/13 00:00:00+00,Restaurant,18512,-78.62327835,35.81997806,M
1107931,04092018492,Bongiorno & Son,8450-106 HONEYCUTT RD ,,RALEIGH,NC,27615,(310) 625-8489,2020/12/02 00:00:00+00,Restaurant,18192,-78.62255458,35.89538596,M
1107932,04092030370,Woodpile BBQ (WCID #646),1120 Sandrock LN ,,WENDELL,NC,27591,(919) 365-9663,2018/08/28 00:00:00+00,Mobile Food Units,18515,-78.41733858,35.77529756,M
1107933,04092015076,Yoho Asian Bistro,8204-106 Tryon Woods DR ,,CARY,NC,27511,(919) 859-8081,2008/02/25 00:00:00+00,Restaurant,18291,-78.74169613,35.74700826,M
1107934,04092017119,SPRING ROLLS,5433-280 WADE PARK BLVD ,,RALEIGH,NC,27607,(919) 803-1118,2015/12/16 00:00:00+00,Restaurant,18293,-78.72965578,35.80690133,M
1107935,04092160069,ZEBULON HOUSE (KITCHEN),551 PONY RD ,,ZEBULON,NC,27597,(919) 269-6061,2009/02/18 00:00:00+00,Institutional Food Service,18527,-78.33214269,35.8167762,M
1107936,04092015048,Thai Spices & Sushi,986 High House RD ,,CARY,NC,27513,(919) 319-1818,2008/01/22 00:00:00+00,Restaurant,18531,-78.82691458,35.788417,M
1107937,04092160087,Coventry House of Zebulon Kitchen,1225 W Gannon AVE ,,ZEBULON,NC,27597,(919) 375-4504,2019/10/02 00:00:00+00,Institutional Food Service,18321,-78.34162871,35.82214039,M
1107938,04092017969,Corelife Eatery,200-100 Crossroads BLVD ,,CARY,NC,27518,(919) 726-6261,2018/10/31 00:00:00+00,Restaurant,18380,-78.74157163,35.76120817,M
1107939,04092018384,Curry House,2101 S MAIN ST,,WAKE FOREST,NC,27587,(919) 985-7244,2020/06/17 00:00:00+00,Restaurant,18540,-78.53310077,35.94802112,M
1107940,04092017979,DOMINO'S #8935,2819 WENDELL BLVD,,WENDELL,NC,27591,(919) 365-9192,2018/11/19 00:00:00+00,Restaurant,18555,-78.38037181,35.79568777,M
1107941,04092017747,Burger Fi,3004 Wake Forest RD Suite 100,,RALEIGH,NC,27609,(919) 999-3700,2017/11/29 00:00:00+00,Restaurant,18562,-78.62038753,35.82333592,M
1107942,04092021451,Speedway #6982,7413 Louisburg RD ,,RALEIGH,NC,27616,(919) 872-4844,2007/05/16 00:00:00+00,Food Stand,18569,-78.54113682,35.87598559,M
1107943,04092015761,SUBWAY #2692,2424 WAKE FOREST RD ,,RALEIGH,NC,27608,(919) 829-0900,2011/06/29 00:00:00+00,Restaurant,18583,-78.62593167,35.81503317,M
1107944,04092017491,MOE'S SOUTHWEST GRILL #100789,5020 ARCO ST ,,CARY,NC,27519,(919) 230-1720,2016/12/16 00:00:00+00,Restaurant,18663,-78.88191924,35.83347908,M
1107945,04092015765,WAFFLE HOUSE #1901,1051 DURHAM  RD ,,WAKE FOREST,NC,27587,(919) 554-2501,2011/07/07 00:00:00+00,Restaurant,18669,-78.55120145,35.97391774,M
1107946,04092017850,SEQIRUS CAFE,475 GREEN OAKS PKY ,,HOLLY SPRINGS,NC,27540,(919) 577-3810,2018/05/21 00:00:00+00,Restaurant,18670,-78.86718952,35.65081234,M
1107947,04092012110,Jersey Mikes,4121 - 101 NEW BERN AVE,,RALEIGH,NC,27610-1379,(919) 231-0070,1997/03/20 00:00:00+00,Restaurant,18489,0,0,U
1107948,04092017266,WENDY'S #6327,4750 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 876-9228,2016/08/26 00:00:00+00,Restaurant,18673,-78.57990167,35.85030189,M
1107949,04092018265,Verena at Bedford Falls,1580 DUNN RD,,RALEIGH,NC,27614-9308,(919) 846-7216,2019/12/12 00:00:00+00,Restaurant,18692,-78.58662877,35.92446259,M
1107950,04092021937,CIRCLE K #3886,3610 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 388-8805,2016/02/29 00:00:00+00,Food Stand,18693,-78.84778427,35.82318005,M
1107951,04092015923,Jubala Coffee,8450-104 HONEYCUTT  RD ,,RALEIGH,NC,27615,(919) 758-8330,2011/03/25 00:00:00+00,Restaurant,18502,-78.62255458,35.89538596,M
1107952,04092110539,Neuse River Middle School Cafeteria,2700 Old Milburnie RD ,,RALEIGH,NC,27604,(919) 266-8500 ext. 21141,2020/05/20 00:00:00+00,Public School Lunchrooms,18699,-78.5014441,35.82607886,M
1107953,04092018376,PARADISE INDIA CUISINE,10255 CHAPEL HILL RD ,STE 400,MORRISVILLE,NC,27560,(919) 481-6881,2020/06/03 00:00:00+00,Restaurant,18701,-78.82788003,35.83012574,M
1107954,04092014711,The Big Easy ,222 Fayetteville ST ,,RALEIGH,NC,27601,(919) 832-6082,2006/11/13 00:00:00+00,Restaurant,18703,-78.63976344,35.77758371,M
1107955,04092021821,LITTLE CAESAR'S #85,6727-B KNIGHTDALE BLVD.,,KNIGHTDALE,NC,27545,(919) 665-6781,2014/12/04 00:00:00+00,Food Stand,18509,-78.50310777,35.79761688,M
1107956,04092015731,IHOP #3331,7471 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 847-4467,2010/10/06 00:00:00+00,Restaurant,18710,-78.64672008,35.88190821,M
1107957,04092015820,VILLAGE GRILL,8470-102 HONEYCUTT RD ,,RALEIGH,NC,27615,(919) 890-5340,2010/11/12 00:00:00+00,Restaurant,18522,-78.62256186,35.89560462,M
1107958,04092020870,Papa John's Pizza,9611 Strickland Rd ,,RALEIGH,NC,27615,(919) 676-7272,1999/04/07 00:00:00+00,Food Stand,18720,-78.6561631,35.90108866,M
1107959,04092017159,ARBY'S #6151,6308  CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 954-6185,2016/02/23 00:00:00+00,Restaurant,18724,-78.57917753,35.87164303,M
1107960,04092017578,SOUTHERN CRAFT BUTCHERS,8460-116 HONEYCYTT RD ,,RALEIGH,NC,27615,(919) 239-4087,2017/04/18 00:00:00+00,Restaurant,18524,-78.62255822,35.89549529,M
1107961,04092014747,Five Guys Famous Burgers and Fries of Knightdale,1018 Shoppes At Midway Dr.,,KNIGHTDALE,NC,27545,(919) 266-6664,2006/11/29 00:00:00+00,Restaurant,18725,-78.50727783,35.79843154,M
1107962,04092015670,JIMMY JOHNS # 1027,8005-120 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 806-5616,2010/06/24 00:00:00+00,Restaurant,18565,-78.78203745,35.91227904,M
1107963,04092025270,FujiSan,11460 ROYAL COTTON RD ,,WAKE FOREST,NC,27587,(919) 263-6134,2019/07/12 00:00:00+00,Food Stand,18727,-78.53862938,35.95675315,M
1107964,04092014667,Tangerine Cafe,2422 SW CaryPKWY,,CARY,NC,27513,(919) 468-8688,2006/08/21 00:00:00+00,Restaurant,18639,0,0,U
1107965,04092018048,Sheetz #664,6030 Village Park DR ,,KNIGHTDALE,NC,27545,,2019/02/04 00:00:00+00,Restaurant,18731,-78.50003382,35.79758228,M
1107966,04092017821,"Hwy. 55 Burgers, Shakes & Fries #185",8450 Louisburg RD ,Suite 110,RALEIGH,NC,27616,(919) 373-8807,2018/04/06 00:00:00+00,Restaurant,18736,-78.50930992,35.89359383,M
1107967,04092021831,HARRIS TEETER #319 MEAT & SEAFOOD,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-1364,2015/02/13 00:00:00+00,Food Stand,18751,-78.67971393,35.85737248,M
